観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),28日の最高気温(℃),28日の最高気温の品質情報,28日の最高気温起時（時）,28日の最高気温起時（分）,28日の最高気温起時の品質情報,平年差（℃）,前日差（℃）,該当旬（月）,該当旬（旬）,極値更新,10年未満での極値更新,今年最高,今年の最高気温（℃)（27日まで）,今年の最高気温（27日まで）の品質情報,今年の最高気温（27日まで）を観測した起日（年）,今年の最高気温（27日まで）を観測した起日（月）,今年の最高気温（27日まで）を観測した起日（日）,27日までの観測史上1位の値（℃）,27日までの観測史上1位の値の品質情報,27日までの観測史上1位の値を観測した起日（年）,27日までの観測史上1位の値を観測した起日（月）,27日までの観測史上1位の値を観測した起日（日）,27日までの11月の1位の値,27日までの11月の1位の値の品質情報,27日までの11月の1位の値の起日（年）,27日までの11月の1位の値の起日（月）,27日までの11月の1位の値の起日（日）,統計開始年,date
85161,佐賀県,嬉野（ウレシノ）,,2023,11,28,24,0,15.1,8,13,56,8,0.3,-4.5,11.0,3.0,,,0,38.4,5,2023,8,5,39.0,8,2018,8,13,27.9,8,2023,11,5,1977,2023-11-28
85166,佐賀県,白石（シロイシ）,,2023,11,28,24,0,15.8,8,13,39,8,0.3,-2.7,11.0,3.0,,,0,38.6,5,2023,8,3,39.0,8,1994,7,16,27.8,8,2023,11,5,1977,2023-11-28
85176,佐賀県,川副（カワソエ）,,2023,11,28,24,0,17.4,8,13,43,8,1.9,-0.3,11.0,2.0,,,0,36.4,5,2023,8,5,37.1,8,2018,8,7,27.7,8,2023,11,5,2003,2023-11-28
86006,熊本県,鹿北（カホク）,,2023,11,28,24,0,15.4,8,12,51,8,0.2,-4.0,11.0,3.0,,,0,36.5,5,2023,8,4,36.9,8,2015,8,8,28.8,8,2023,11,5,1977,2023-11-28
86066,熊本県,南小国（ミナミオグニ）,,2023,11,28,24,0,12.8,8,12,55,8,-0.6,-3.7,11.0,3.0,,,0,34.4,5,2023,7,28,36.5,8,2020,8,19,25.5,8,2003,11,8,1977,2023-11-28
86086,熊本県,岱明（タイメイ）,,2023,11,28,24,0,16.4,8,14,36,8,0.2,-2.8,11.0,3.0,,,0,38.0,5,2023,8,5,38.1,8,1994,7,17,28.5,8,2023,11,5,1977,2023-11-28
86101,熊本県,菊池（キクチ）,,2023,11,28,24,0,15.8,8,13,37,8,0.0,-4.2,11.0,3.0,,,0,36.4,5,2023,8,5,38.8,8,2018,7,19,28.7,8,2023,11,5,1977,2023-11-28
86111,熊本県,阿蘇乙姫（アソオトヒメ）,,2023,11,28,24,0,12.2,8,12,44,8,-0.7,-3.7,12.0,1.0,,,0,32.9,5,2023,8,20,34.9,8,2016,8,11,24.8,8,2023,11,5,1978,2023-11-28
86141,熊本県,熊本（クマモト）,47819.0,2023,11,28,24,0,16.5,8,13,10,8,0.3,-3.4,11.0,3.0,,,0,36.9,5,2023,8,4,38.8,8,1994,7,17,30.0,8,2023,11,5,1890,2023-11-28
86146,熊本県,益城（マシキ）,,2023,11,28,24,0,15.5,8,11,30,8,0.1,-3.9,11.0,3.0,,,0,35.2,5,2023,8,5,37.3,8,2016,8,23,28.2,8,2023,11,5,2003,2023-11-28
86157,熊本県,南阿蘇（ミナミアソ）,,2023,11,28,24,0,13.1,8,0,51,8,,-4.2,,,,,0,34.2,5,2023,8,20,36.2,8,2015,8,8,25.4,8,2015,11,8,2015,2023-11-28
86161,熊本県,高森（タカモリ）,,2023,11,28,24,0,12.2,8,13,58,8,-0.6,-3.7,11.0,3.0,,,0,33.2,5,2023,7,28,34.8,8,1994,8,6,24.7,8,2003,11,8,1977,2023-11-28
86216,熊本県,三角（ミスミ）,,2023,11,28,24,0,16.7,8,13,26,8,1.0,-3.1,11.0,3.0,,,0,37.9,5,2023,8,7,38.3,8,2018,8,14,28.8,8,2023,11,5,1977,2023-11-28
86236,熊本県,甲佐（コウサ）,,2023,11,28,24,0,17.0,8,11,24,8,0.9,-3.8,11.0,3.0,,,0,37.0,5,2023,8,4,37.9,8,2018,8,14,29.3,8,2023,11,5,1977,2023-11-28
86271,熊本県,松島（マツシマ）,,2023,11,28,24,0,17.4,8,12,22,8,1.5,-2.3,11.0,2.0,,,0,36.4,5,2023,8,4,37.2,8,2018,8,13,28.9,8,2023,11,5,1977,2023-11-28
86316,熊本県,本渡（ホンド）,,2023,11,28,24,0,18.1,8,12,52,8,2.1,-2.2,11.0,2.0,,,0,36.5,5,2023,8,5,37.6,8,2004,8,12,27.9,8,2023,11,5,1977,2023-11-28
86336,熊本県,八代（ヤツシロ）,,2023,11,28,24,0,17.9,8,13,10,8,1.6,-2.6,11.0,2.0,,,0,37.2,5,2023,8,3,37.9,8,1994,7,23,29.5,8,2023,11,5,1977,2023-11-28
86451,熊本県,水俣（ミナマタ）,,2023,11,28,24,0,18.0,8,14,5,8,1.6,-2.1,11.0,2.0,,,0,36.9,5,2023,8,4,38.1,8,2018,8,13,28.8,8,2023,11,5,1977,2023-11-28
86467,熊本県,人吉（ヒトヨシ）,47824.0,2023,11,28,24,0,17.8,8,13,43,8,2.5,-2.3,11.0,2.0,,,0,35.3,5,2023,8,20,37.8,8,2020,8,19,27.6,8,1961,11,1,1943,2023-11-28
86477,熊本県,上（ウエ）,,2023,11,28,24,0,17.0,8,13,20,8,1.6,-2.7,11.0,2.0,,,0,36.0,5,2023,7,28,37.4,8,2020,8,17,27.6,8,2023,11,5,1977,2023-11-28
86491,熊本県,牛深（ウシブカ）,47838.0,2023,11,28,24,0,18.1,8,12,59,8,0.8,-1.4,11.0,3.0,,,0,37.1,5,2023,8,7,39.6,8,2013,8,20,28.2,8,2023,11,5,1949,2023-11-28
87041,宮崎県,高千穂（タカチホ）,,2023,11,28,24,0,13.9,8,13,58,8,-0.8,-4.8,12.0,1.0,,,0,34.2,5,2023,8,13,37.3,8,1994,7,16,28.0,8,2015,11,8,1977,2023-11-28
87066,宮崎県,古江（フルエ）,,2023,11,28,24,0,18.8,8,13,20,8,1.6,-0.1,11.0,2.0,,,0,35.0,5,2023,8,15,38.9,8,2004,7,29,28.3,8,1994,11,13,1977,2023-11-28
87071,宮崎県,鞍岡（クラオカ）,,2023,11,28,24,0,12.8,8,11,45,8,-0.1,-4.2,11.0,3.0,,,0,33.6,5,2023,7,6,35.6,8,2020,8,19,27.0,8,2015,11,8,1979,2023-11-28
87141,宮崎県,延岡（ノベオカ）,47822.0,2023,11,28,24,0,18.3,8,13,2,8,1.2,-0.7,11.0,3.0,,,0,36.8,5,2023,8,14,38.5,8,2004,7,30,29.5,8,1977,11,8,1961,2023-11-28
87181,宮崎県,日向（ヒュウガ）,,2023,11,28,24,0,20.4,8,11,58,8,2.8,0.2,11.0,2.0,,,0,36.3,5,2023,7,10,38.9,8,2013,8,23,29.2,8,2015,11,8,1977,2023-11-28
87206,宮崎県,神門（ミカド）,,2023,11,28,24,0,17.6,8,11,35,8,1.2,-4.7,11.0,3.0,,,0,37.9,5,2023,8,14,39.2,8,2020,8,18,28.2,8,2015,11,8,1979,2023-11-28
87231,宮崎県,西米良（ニシメラ）,,2023,11,28,24,0,17.0,8,13,1,8,1.1,-1.9,11.0,3.0,,,0,36.2,5,2023,8,14,39.7,8,2020,8,17,27.3,8,2015,11,8,1979,2023-11-28
87293,宮崎県,高鍋（タカナベ）,,2023,11,28,24,0,18.4,8,12,30,8,,-0.8,,,,,0,35.1,5,2023,9,4,35.6,8,2017,8,25,27.3,8,2022,11,13,2017,2023-11-28
87301,宮崎県,加久藤（カクトウ）,,2023,11,28,24,0,17.2,8,12,50,8,1.0,-2.2,11.0,3.0,,,0,35.6,5,2023,8,20,39.4,8,2020,8,17,27.9,8,2023,11,2,1977,2023-11-28
87331,宮崎県,西都（サイト）,,2023,11,28,24,0,19.0,8,12,49,8,1.2,-1.5,11.0,2.0,,,0,36.1,5,2023,9,4,38.4,8,2013,7,31,29.4,8,1996,11,1,1977,2023-11-28
87352,宮崎県,小林（コバヤシ）,,2023,11,28,24,0,16.6,8,13,3,8,0.8,-2.3,11.0,3.0,,,0,35.9,5,2023,9,4,38.3,8,2020,8,18,27.2,8,2023,11,2,2000,2023-11-28
87376,宮崎県,宮崎（ミヤザキ）,47830.0,2023,11,28,24,0,19.5,8,13,11,8,1.9,-2.3,11.0,2.0,,,0,35.9,5,2023,7,11,38.0,8,2013,8,1,30.3,8,2000,11,2,1886,2023-11-28
87406,宮崎県,田野（タノ）,,2023,11,28,24,0,17.9,8,12,30,8,,-3.0,,,,,0,36.3,5,2023,8,14,36.4,8,2020,8,18,28.1,8,2023,11,6,2017,2023-11-28
87412,宮崎県,赤江（アカエ）,,2023,11,28,24,0,19.5,8,12,43,8,1.7,-2.4,11.0,2.0,,,0,35.6,5,2023,7,10,38.6,8,2013,8,1,29.1,8,2015,11,8,2003,2023-11-28
87426,宮崎県,都城（ミヤコノジョウ）,47829.0,2023,11,28,24,0,18.4,8,13,43,8,1.3,-1.9,11.0,2.0,,,0,35.1,5,2023,8,13,39.4,8,2020,8,18,28.0,8,2003,11,6,1942,2023-11-28
87492,宮崎県,油津（アブラツ）,47835.0,2023,11,28,24,0,19.9,8,12,47,8,1.6,-2.3,11.0,2.0,,,0,34.5,5,2023,8,14,38.1,8,2013,8,2,29.9,8,1996,11,2,1949,2023-11-28
87501,宮崎県,串間（クシマ）,,2023,11,28,24,0,20.4,8,13,14,8,2.2,-1.8,11.0,2.0,,,0,34.2,5,2023,9,4,37.3,8,2013,8,2,28.8,8,2000,11,2,1977,2023-11-28
88061,鹿児島県,阿久根（アクネ）,47823.0,2023,11,28,24,0,17.7,8,13,48,8,1.0,-1.7,11.0,3.0,,,0,35.9,5,2023,8,4,37.1,8,2018,8,13,28.0,8,1989,11,5,1939,2023-11-28
88081,鹿児島県,大口（オオクチ）,,2023,11,28,24,0,16.7,8,14,7,8,0.4,-2.8,11.0,3.0,,,0,35.9,5,2023,8,20,37.6,8,2020,8,18,28.2,8,2023,11,2,1977,2023-11-28
88107,鹿児島県,さつま柏原（サツマカシワバル）,,2023,11,28,24,0,17.9,8,12,41,8,0.8,-3.0,11.0,3.0,,,0,36.0,5,2023,7,28,37.6,8,2020,8,18,28.4,8,2023,11,5,1976,2023-11-28
88131,鹿児島県,中甑（ナカコシキ）,,2023,11,28,24,0,18.6,8,13,31,8,1.2,-0.9,11.0,2.0,,,0,36.2,5,2023,8,6,37.5,8,2013,8,19,27.7,8,2023,11,5,1977,2023-11-28
88151,鹿児島県,川内（センダイ）,,2023,11,28,24,0,18.0,8,11,41,8,0.6,-1.7,11.0,3.0,,,0,36.2,5,2023,7,26,37.2,8,2016,8,21,28.0,8,2023,11,5,1977,2023-11-28
88166,鹿児島県,溝辺（ミゾベ）,,2023,11,28,24,0,17.1,8,12,10,8,1.3,-2.2,11.0,2.0,,,0,33.3,5,2023,9,4,36.2,8,2020,8,18,26.7,8,2003,11,6,1995,2023-11-28
88261,鹿児島県,東市来（ヒガシイチキ）,,2023,11,28,24,0,18.9,8,12,37,8,1.4,-0.8,11.0,2.0,,,0,34.9,5,2023,7,29,36.3,8,2013,8,19,27.8,8,2011,11,3,1977,2023-11-28
88286,鹿児島県,牧之原（マキノハラ）,,2023,11,28,24,0,15.5,8,13,1,8,0.6,-1.4,11.0,3.0,,,0,32.6,5,2023,8,21,35.1,8,2020,8,17,25.8,8,2003,11,6,1977,2023-11-28
88317,鹿児島県,鹿児島（カゴシマ）,47827.0,2023,11,28,24,0,19.9,8,12,8,8,1.6,-1.6,11.0,2.0,,,0,35.6,5,2023,9,4,37.4,8,2016,8,22,29.5,8,2003,11,6,1883,2023-11-28
88331,鹿児島県,輝北（キホク）,,2023,11,28,24,0,15.5,8,12,53,8,0.3,-2.1,11.0,3.0,,,0,33.6,5,2023,9,4,36.4,8,2020,8,17,29.4,8,1990,11,20,1977,2023-11-28
88371,鹿児島県,加世田（カセダ）,,2023,11,28,24,0,19.3,8,12,35,8,1.2,-0.5,11.0,2.0,,,0,35.0,5,2023,7,25,36.2,8,2013,8,19,28.3,8,2020,11,7,1977,2023-11-28
88406,鹿児島県,志布志（シブシ）,,2023,11,28,24,0,19.7,8,13,8,8,1.5,-1.8,11.0,2.0,,,0,36.0,5,2023,8,14,36.7,8,2020,8,16,29.4,8,2000,11,2,1977,2023-11-28
88432,鹿児島県,喜入（キイレ）,,2023,11,28,24,0,19.3,8,9,44,8,1.0,-2.0,11.0,3.0,,,0,35.0,5,2023,9,4,37.4,8,2016,8,22,28.7,8,1996,11,1,1977,2023-11-28
88442,鹿児島県,鹿屋（カノヤ）,,2023,11,28,24,0,18.9,8,12,56,8,1.0,-1.6,11.0,3.0,,,0,35.8,5,2023,9,4,37.6,8,2020,8,18,28.5,8,2003,11,6,1977,2023-11-28
88447,鹿児島県,肝付前田（キモツキマエダ）,,2023,11,28,24,0,20.5,8,13,1,8,2.6,-0.9,11.0,2.0,,,0,35.7,5,2023,9,4,38.5,8,2020,8,18,29.3,8,1993,11,10,1977,2023-11-28
88466,鹿児島県,枕崎（マクラザキ）,47831.0,2023,11,28,24,0,19.7,8,13,37,8,1.5,-1.5,11.0,2.0,,,0,34.6,5,2023,9,4,36.9,8,2020,8,18,28.0,8,2023,11,5,1923,2023-11-28
88486,鹿児島県,指宿（イブスキ）,,2023,11,28,24,0,20.3,8,13,0,8,2.2,-1.4,11.0,2.0,,,0,35.3,5,2023,9,4,36.8,8,2020,8,18,29.0,8,2000,11,2,1977,2023-11-28
88506,鹿児島県,内之浦（ウチノウラ）,,2023,11,28,24,0,19.7,8,13,26,8,1.2,-1.9,11.0,2.0,,,0,34.6,5,2023,9,4,37.2,8,2004,7,29,31.2,8,2000,11,2,1977,2023-11-28
88536,鹿児島県,田代（タシロ）,,2023,11,28,24,0,17.5,8,10,30,8,0.7,-1.7,11.0,3.0,,,0,33.6,5,2023,8,21,35.7,8,2020,8,18,27.4,8,1998,11,16,1977,2023-11-28
88612,鹿児島県,種子島（タネガシマ）,47837.0,2023,11,28,24,0,19.9,8,11,33,8,0.6,-0.5,11.0,3.0,,,0,33.5,5,2023,7,18,35.9,8,1951,8,8,28.8,8,2003,11,6,1948,2023-11-28
88621,鹿児島県,中種子（ナカタネ）,,2023,11,28,24,0,19.2,8,11,53,8,1.7,-0.3,11.0,2.0,,,0,31.3,5,2023,7,7,33.2,8,2020,8,18,26.4,8,2023,11,6,2006,2023-11-28
88666,鹿児島県,上中（カミナカ）,,2023,11,28,24,0,19.5,8,13,24,8,0.9,-0.7,11.0,2.0,,,0,32.7,5,2023,9,4,35.0,8,2020,8,18,27.6,8,1996,11,1,1977,2023-11-28
88686,鹿児島県,屋久島（ヤクシマ）,47836.0,2023,11,28,24,0,21.4,8,13,45,8,2.0,0.3,11.0,2.0,,,0,33.8,5,2023,7,8,35.4,8,2016,8,16,30.7,8,2000,11,2,1937,2023-11-28
88706,鹿児島県,尾之間（オノアイダ）,,2023,11,28,24,0,20.5,8,13,33,8,0.0,-1.7,11.0,3.0,,,0,33.4,5,2023,8,23,34.9,8,2020,8,18,28.5,8,2022,11,13,1977,2023-11-28
88736,鹿児島県,中之島（ナカノシマ）,,2023,11,28,24,0,19.8,8,12,14,8,0.8,-1.0,11.0,3.0,,,0,31.5,5,2023,8,24,35.2,8,2020,8,18,26.5,8,2023,11,6,2002,2023-11-28
88821,鹿児島県,笠利（カサリ）,,2023,11,28,24,0,22.6,8,13,25,8,0.2,-2.4,11.0,3.0,,,0,33.5,5,2023,7,5,35.4,8,2022,7,21,29.9,8,2023,11,6,2003,2023-11-28
88836,鹿児島県,名瀬（ナゼ）,47909.0,2023,11,28,24,0,22.6,8,14,42,8,0.6,-2.0,11.0,3.0,,,0,34.9,5,2023,7,11,37.3,8,1960,7,9,31.0,8,1957,11,11,1896,2023-11-28
88851,鹿児島県,喜界島（キカイジマ）,,2023,11,28,24,0,22.6,8,13,8,8,-0.1,-2.5,11.0,3.0,,,0,33.7,5,2023,7,14,36.9,8,2016,8,21,29.1,8,2023,11,6,2000,2023-11-28
88901,鹿児島県,古仁屋（コニヤ）,,2023,11,28,24,0,22.6,8,12,56,8,0.3,-1.8,11.0,3.0,,,0,33.3,5,2023,8,23,34.4,8,2016,8,23,29.2,8,2020,11,7,1977,2023-11-28
88931,鹿児島県,天城（アマギ）,,2023,11,28,24,0,23.0,8,13,39,8,0.4,-2.3,11.0,3.0,,,0,33.8,5,2023,7,15,35.2,8,2017,8,1,29.5,8,2003,11,2,2003,2023-11-28
88956,鹿児島県,伊仙（イセン）,,2023,11,28,24,0,23.4,8,13,16,8,1.0,-2.9,11.0,2.0,,,0,33.5,5,2023,9,6,35.2,8,2013,8,9,29.7,8,2020,11,7,1977,2023-11-28
88971,鹿児島県,沖永良部（オキノエラブ）,47942.0,2023,11,28,24,0,22.9,8,12,44,8,0.1,-2.6,11.0,3.0,,,0,32.7,5,2023,7,24,34.9,8,1980,7,31,31.5,8,1972,11,10,1969,2023-11-28
88986,鹿児島県,与論島（ヨロンジマ）,,2023,11,28,24,0,23.2,8,13,36,8,0.0,-2.4,11.0,3.0,,,0,33.4,5,2023,7,25,34.9,8,2017,8,20,29.6,8,2020,11,7,2000,2023-11-28
91011,沖縄県,伊是名（イゼナ）,,2023,11,28,24,0,23.0,8,13,3,8,-0.1,-2.1,11.0,3.0,,,0,34.0,5,2023,7,25,36.0,8,2017,7,30,31.1,8,2008,11,7,1977,2023-11-28
91021,沖縄県,奥（オク）,,2023,11,28,24,0,21.2,8,13,41,8,0.0,-1.9,11.0,3.0,,,0,32.9,5,2023,7,12,34.2,8,2017,7,31,28.4,8,2015,11,18,1977,2023-11-28
91107,沖縄県,名護（ナゴ）,47940.0,2023,11,28,24,0,23.4,8,12,18,8,0.1,-2.0,11.0,3.0,,,0,34.0,5,2023,7,30,35.1,8,2009,8,3,30.2,8,2008,11,7,1966,2023-11-28
91141,沖縄県,北原（キタハラ）,,2023,11,28,24,0,23.8,8,13,5,8,0.1,-1.2,11.0,3.0,,,0,33.7,5,2023,7,8,35.3,8,2017,8,2,30.4,8,2015,11,18,2003,2023-11-28
91146,沖縄県,久米島（クメジマ）,47929.0,2023,11,28,24,0,23.7,8,13,21,8,0.3,-1.3,11.0,3.0,,,0,33.8,5,2023,8,28,35.3,8,2017,8,12,30.2,8,2008,11,7,1958,2023-11-28
91166,沖縄県,宮城島（ミヤギジマ）,,2023,11,28,24,0,22.7,8,13,9,8,-0.1,-2.6,11.0,3.0,,,0,33.4,5,2023,8,14,35.6,8,2017,8,16,31.3,8,2023,11,6,2007,2023-11-28
91181,沖縄県,渡嘉敷（トカシキ）,,2023,11,28,24,0,20.8,8,13,33,8,-0.7,-1.9,12.0,1.0,,,0,31.5,5,2023,8,15,32.5,8,2013,8,8,28.4,8,2008,11,8,1977,2023-11-28
91197,沖縄県,那覇（ナハ）,47936.0,2023,11,28,24,0,23.3,8,13,44,8,-0.3,-1.8,11.0,3.0,,,0,34.3,5,2023,7,23,35.6,8,2001,8,9,31.6,8,1915,11,4,1890,2023-11-28
91236,沖縄県,安次嶺（アシミネ）,,2023,11,28,24,0,23.8,8,13,3,8,-0.3,-1.8,11.0,3.0,,,0,34.2,5,2023,7,13,35.0,8,2009,8,3,30.7,8,2020,11,6,2003,2023-11-28
91241,沖縄県,糸数（イトカズ）,,2023,11,28,24,0,22.2,8,13,53,8,0.0,-1.7,11.0,3.0,,,0,33.5,5,2023,8,20,36.1,8,2013,8,7,29.2,8,2023,11,10,1977,2023-11-28
92006,沖縄県,北大東（キタダイトウ）,,2023,11,28,24,0,25.4,8,12,53,8,0.8,1.8,11.0,3.0,,,0,33.4,5,2023,7,23,34.9,8,2017,9,7,30.3,8,2008,11,8,2003,2023-11-28
92011,沖縄県,南大東（ミナミダイトウ）（南大東島（ミナミダイトウジマ））,47945.0,2023,11,28,24,0,26.5,8,13,17,8,2.0,3.1,11.0,1.0,,,0,33.4,5,2023,7,7,35.3,8,1991,7,12,30.8,8,2008,11,8,1942,2023-11-28
92012,沖縄県,旧東（キュウトウ）,,2023,11,28,24,0,25.9,8,13,19,8,1.5,2.6,11.0,2.0,,,0,32.7,5,2023,7,23,34.1,8,2017,8,11,30.1,8,2008,11,7,2003,2023-11-28
93012,沖縄県,下地島（シモジシマ）,,2023,11,28,24,0,25.5,8,12,10,8,0.9,-1.5,11.0,3.0,,,0,34.7,5,2023,7,16,36.1,8,2016,7,5,30.5,8,2017,11,10,2003,2023-11-28
93041,沖縄県,宮古島（ミヤコジマ）,47927.0,2023,11,28,24,0,24.0,8,12,32,8,0.0,-1.3,11.0,3.0,,,0,34.0,5,2023,7,13,35.3,8,1971,7,16,30.9,8,1972,11,6,1937,2023-11-28
93042,沖縄県,鏡原（カガミハラ）,,2023,11,28,24,0,24.7,8,12,8,8,0.3,-1.6,11.0,3.0,,,0,34.6,5,2023,7,13,35.3,8,2022,7,26,31.2,8,2023,11,10,2003,2023-11-28
93062,沖縄県,仲筋（ナカスジ）,,2023,11,28,24,0,24.9,8,12,9,8,0.2,-1.8,11.0,3.0,,,0,34.4,5,2023,7,25,35.4,8,2009,8,2,31.0,8,2008,11,8,2003,2023-11-28
94001,沖縄県,伊原間（イバルマ）,,2023,11,28,24,0,25.0,8,13,12,8,0.6,-1.5,11.0,3.0,,,0,33.6,5,2023,7,22,36.1,8,2012,7,8,30.8,8,2015,11,18,1977,2023-11-28
94011,沖縄県,所野（トコロノ）,,2023,11,28,24,0,24.9,8,12,38,8,0.5,-1.3,11.0,3.0,,,0,34.6,5,2023,8,5,35.2,8,2020,7,23,30.2,8,2016,11,19,2003,2023-11-28
94017,沖縄県,与那国島（ヨナグニジマ）,47912.0,2023,11,28,24,0,24.4,8,13,23,8,0.3,-1.8,11.0,3.0,,,0,34.4,5,2023,7,24,35.5,8,2020,7,23,30.2,8,2015,11,18,1956,2023-11-28
94062,沖縄県,西表島（イリオモテジマ）,47917.0,2023,11,28,24,0,25.3,8,13,42,8,1.1,-1.7,11.0,2.0,,,0,35.2,5,2023,7,13,35.7,8,2014,7,6,31.2,8,2020,11,7,1954,2023-11-28
94081,沖縄県,石垣島（イシガキジマ）,47918.0,2023,11,28,24,0,25.7,8,13,11,8,0.8,-1.3,11.0,2.0,,,0,34.7,5,2023,8,31,35.6,8,2017,8,20,30.9,8,1898,11,15,1896,2023-11-28
94086,沖縄県,盛山（モリヤマ）,,2023,11,28,24,0,25.5,8,14,20,8,0.6,-1.4,,,,,0,34.4,5,2023,8,15,35.1,8,2022,8,24,31.0,8,2015,11,18,2013,2023-11-28
94101,沖縄県,大原（オオハラ）,,2023,11,28,24,0,24.4,8,13,39,8,-0.1,-2.4,11.0,3.0,,,0,34.5,5,2023,8,25,35.7,8,2003,7,24,30.7,8,2014,11,2,1978,2023-11-28
94116,沖縄県,波照間（ハテルマ）,,2023,11,28,24,0,25.6,8,14,32,8,0.8,-1.6,11.0,2.0,,,0,34.7,5,2023,7,17,35.7,8,2009,8,5,30.7,8,2023,11,6,1979,2023-11-28
